credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
491,1,2,68.0,3,107571.61,1,0,1,113695.99
667,1,1,40.0,8,72945.29,2,1,0,98931.5
676,1,2,37.0,5,89634.69,1,1,1,169583.18
735,2,1,55.0,2,103176.62,1,0,1,163516.16
721,1,1,40.0,9,118129.87,1,1,1,160277.65
529,1,2,31.0,5,0.0,2,1,0,26817.23
534,1,1,29.0,7,174851.9,1,1,1,79178.31
497,2,1,27.0,9,75263.16,1,1,1,164825.04
603,2,2,39.0,5,162390.52,2,1,0,54702.66
743,1,1,39.0,6,0.0,2,1,0,44265.28
654,1,1,29.0,4,132954.64,1,1,1,146715.07
590,2,2,37.0,0,64345.21,1,0,1,61759.33
653,2,2,38.0,9,149571.94,1,1,0,118383.18
503,3,1,42.0,9,153279.39,1,1,1,151336.96
708,3,2,23.0,4,71433.08,1,1,0,103697.57
728,1,1,43.0,7,0.0,2,1,0,40023.7
550,2,1,45.0,0,0.0,2,0,1,70399.71
624,1,2,23.0,5,0.0,2,0,0,132418.59
757,1,1,28.0,7,120911.75,2,1,1,131249.46
575,1,2,40.0,1,139532.34,1,1,0,181294.39
479,3,1,35.0,9,92833.89,1,1,0,99449.86
697,1,2,38.0,1,182065.85,1,1,0,49503.5
697,1,1,42.0,9,132739.26,2,0,0,174667.65
662,1,2,37.0,5,0.0,2,1,0,151871.84
587,2,1,51.0,3,83739.32,1,0,1,148798.45
649,1,1,45.0,7,0.0,2,0,1,75204.21
579,3,1,40.0,10,45408.85,2,1,0,18732.91
645,2,2,55.0,1,133676.65,1,0,1,17095.49
542,1,1,32.0,7,107871.72,1,1,0,125302.64
595,3,2,41.0,9,150463.11,2,0,1,81548.38
622,3,2,52.0,9,111973.97,1,1,1,162756.29
642,1,1,40.0,8,109219.83,1,1,0,52827.51
539,1,1,37.0,2,127609.59,1,1,0,98646.22
552,1,2,41.0,9,124349.34,1,1,0,135635.25
541,1,1,32.0,8,0.0,2,0,0,40889.14
597,2,1,38.0,1,0.0,2,1,0,41303.29
753,1,2,43.0,5,0.0,2,1,0,109881.71
731,3,1,37.0,3,116880.53,1,0,0,172718.35
621,2,1,42.0,8,68683.68,1,1,1,74157.71
657,1,1,34.0,3,107136.6,1,1,0,153895.46
850,1,2,34.0,4,71379.53,2,1,1,154000.99
633,1,2,60.0,8,69365.25,1,1,1,10288.24
685,3,1,38.0,4,111798.06,2,1,1,102184.66
444,1,2,40.0,5,84350.07,1,1,0,143835.76
597,2,1,43.0,2,85162.26,1,0,1,5104.08
621,1,1,32.0,1,0.0,2,1,1,168779.47
764,1,2,24.0,0,0.0,2,1,0,88724.49
711,2,1,36.0,8,0.0,2,1,0,55207.41
561,1,1,32.0,5,0.0,2,1,0,84871.99
684,1,2,25.0,1,0.0,2,0,1,144978.47
640,3,1,26.0,5,90402.77,1,1,1,3298.65
525,2,1,36.0,3,77910.23,1,1,0,67238.01
850,1,2,35.0,1,211774.31,1,1,0,188574.12
644,1,1,44.0,5,73348.56,1,1,0,157166.79
619,2,2,56.0,7,0.0,2,1,1,42442.21
580,1,1,31.0,2,0.0,2,0,1,64014.24
692,2,1,28.0,9,118945.09,1,0,0,16064.25
821,1,2,40.0,1,0.0,2,1,0,194273.12
589,1,2,31.0,10,110635.32,1,1,0,148218.86
751,1,1,47.0,5,142669.93,2,1,0,162760.96
824,2,2,38.0,3,0.0,2,1,0,192800.25
452,1,2,33.0,6,131698.57,2,1,0,151623.91
592,1,1,29.0,7,0.0,2,1,1,91196.67
584,2,2,38.0,3,0.0,2,1,1,4525.4
679,3,2,34.0,7,121063.85,1,1,0,56984.58
627,1,2,21.0,7,98993.02,1,1,1,169156.64
649,3,2,50.0,5,155393.32,1,1,1,87351.42
704,3,1,41.0,9,62078.21,2,1,0,129050.67
680,1,1,33.0,1,123082.08,1,1,0,134960.98
572,3,1,39.0,4,112290.22,1,1,0,49373.97
580,1,1,37.0,9,0.0,2,0,1,77108.66
752,2,2,31.0,4,144637.86,2,1,0,40496.72
704,2,2,36.0,2,175509.8,2,1,0,152039.67
726,1,2,32.0,8,0.0,2,0,0,185075.63
625,3,2,37.0,4,142711.81,1,1,0,35625.41
704,2,1,33.0,3,0.0,2,1,0,73018.74
682,1,1,30.0,4,0.0,1,0,1,161465.31
739,1,2,30.0,6,0.0,1,0,0,122604.44
665,2,1,41.0,8,0.0,2,1,0,132152.32
562,1,1,38.0,5,0.0,1,1,0,115700.2
588,3,1,41.0,6,106116.56,2,1,0,198766.61
673,1,2,44.0,8,133444.97,1,0,1,5708.19
684,3,2,46.0,3,102955.14,2,1,0,154137.33
757,3,1,33.0,1,122088.67,1,1,0,42581.09
637,3,1,49.0,2,108204.52,1,1,0,169037.84
597,1,1,33.0,9,0.0,2,1,0,49374.82
619,3,1,41.0,3,147974.16,2,1,0,170518.83
458,3,2,28.0,2,171932.26,2,1,1,9578.24
708,2,1,40.0,8,83015.71,1,1,0,101089.76
793,2,1,41.0,9,0.0,2,1,0,152153.74
520,3,2,31.0,3,108914.17,1,1,1,183572.39
521,1,1,37.0,5,105843.26,2,1,1,84908.2
657,2,1,36.0,8,188241.05,2,0,0,183058.51
712,2,1,52.0,9,0.0,1,1,1,117977.45
667,3,2,56.0,8,137464.04,1,1,0,130846.79
679,1,1,36.0,1,97234.58,1,1,0,188997.08
733,1,2,24.0,3,161884.99,1,1,1,9617.24
744,1,1,29.0,1,43504.42,1,1,1,119327.75
672,3,2,21.0,3,165878.76,2,1,1,164537.17
716,3,2,39.0,10,115301.31,1,1,0,43527.4
638,1,1,57.0,6,0.0,1,1,0,33676.48
591,3,2,35.0,2,90194.34,2,1,0,57064.57
675,1,2,33.0,6,0.0,2,1,0,34045.61
592,1,2,34.0,9,0.0,2,1,1,20460.2
584,3,2,36.0,4,109646.83,1,1,1,70240.79
701,1,1,33.0,9,147510.34,1,1,0,190611.92
774,1,1,26.0,2,93844.69,1,1,0,28415.36
553,3,2,25.0,7,128524.19,2,1,0,20682.46
793,1,1,32.0,2,0.0,2,1,0,193817.63
702,2,2,35.0,8,14262.8,2,1,0,54689.16
695,1,2,31.0,5,106089.2,1,0,0,99537.68
649,1,2,35.0,4,108306.44,1,1,1,192486.24
722,3,2,37.0,0,125977.81,1,0,0,160162.42
696,3,1,32.0,4,84421.62,1,0,1,52314.71
850,1,1,56.0,7,131317.48,1,1,1,119175.45
765,3,1,43.0,4,148962.76,1,0,1,173878.87
720,1,1,71.0,5,183135.39,2,1,1,197688.5
737,3,2,22.0,10,111543.26,2,0,0,106327.85
673,2,1,39.0,8,138160.0,1,1,1,110468.51
602,3,2,53.0,5,98268.84,1,0,1,45038.29
618,1,2,37.0,5,96652.86,1,1,0,98686.4
837,3,1,38.0,2,126732.85,1,1,1,79577.38
553,3,1,35.0,2,158584.28,2,1,0,43640.16
710,2,2,38.0,4,0.0,2,1,1,136390.88
645,1,1,32.0,4,0.0,2,0,1,97628.08
725,1,2,29.0,6,0.0,2,1,1,190776.83
672,1,1,47.0,1,0.0,1,0,0,91574.92
692,2,2,34.0,4,109699.08,1,1,1,37898.91
639,1,1,38.0,3,0.0,1,1,0,42862.82
685,2,1,40.0,7,74896.92,1,1,0,198694.2
597,3,2,72.0,6,124978.19,2,1,1,7144.46
658,1,2,44.0,6,148481.09,1,1,0,130529.13
650,2,1,71.0,0,0.0,1,1,1,175380.77
550,1,1,22.0,6,154377.3,1,1,1,51721.52
781,1,1,29.0,9,0.0,2,0,0,172097.4
655,1,2,26.0,7,106198.5,1,0,1,32020.42
649,1,1,33.0,2,0.0,2,1,0,2010.98
701,2,1,36.0,8,0.0,2,1,0,169161.46
519,1,2,21.0,1,146329.57,2,1,1,194867.27
573,2,1,44.0,8,0.0,2,0,0,62424.46
789,1,1,31.0,4,175477.15,1,1,1,172832.9
726,2,2,56.0,2,105473.74,1,1,1,46044.7
615,2,1,51.0,6,81818.49,1,1,1,169149.38
651,1,1,34.0,3,0.0,2,1,1,105599.65
587,1,1,40.0,2,0.0,4,0,1,106174.7
772,3,2,51.0,9,143930.92,1,0,1,46675.51
624,3,1,54.0,3,116726.22,1,1,0,110498.1
555,2,1,32.0,4,0.0,2,1,1,54405.79
652,3,1,35.0,7,104015.54,2,1,1,55207.88
693,1,1,68.0,2,0.0,2,1,1,59864.96
603,1,1,38.0,8,59360.77,1,1,1,191457.06
847,2,2,37.0,9,112712.17,1,1,0,116097.26
800,1,2,40.0,5,97764.41,1,1,0,98640.15
634,1,2,41.0,7,0.0,2,1,1,131284.93
595,1,1,20.0,4,95830.43,1,1,0,177738.98
554,2,2,41.0,4,112152.89,1,0,1,36242.19
850,1,2,71.0,4,0.0,2,1,1,107236.87
582,1,1,29.0,0,0.0,1,1,0,142516.35
666,1,1,51.0,2,148222.65,1,0,0,156953.54
705,1,1,25.0,3,113736.27,1,0,1,196864.61
562,1,1,37.0,2,0.0,1,0,1,52525.15
548,2,1,37.0,4,0.0,1,1,0,121763.68
850,2,1,38.0,1,146343.98,1,0,1,103902.11
571,1,2,33.0,9,102017.25,2,0,0,128600.49
850,1,2,37.0,9,0.0,1,0,0,100101.06
599,1,1,34.0,8,0.0,2,1,1,174196.68
528,1,1,31.0,6,102016.72,2,0,0,80181.12
621,1,1,34.0,6,0.0,2,1,1,99128.13
617,1,2,26.0,2,165947.99,2,0,1,168834.38
525,2,2,30.0,5,0.0,2,0,1,149195.44
784,1,1,31.0,7,0.0,2,1,1,143204.41
559,2,2,39.0,2,0.0,2,1,1,121151.1
665,2,1,38.0,9,0.0,1,0,1,87412.74
715,1,2,38.0,5,118590.41,1,1,1,5684.17
850,3,2,44.0,5,128605.32,1,0,1,171096.2
667,1,1,36.0,8,139753.35,1,1,0,79871.16
722,3,2,48.0,10,138311.76,1,1,1,3472.63
613,1,1,40.0,7,124339.9,1,0,0,193309.58
707,1,1,32.0,9,0.0,2,0,0,30807.02
844,1,2,29.0,8,0.0,2,0,0,147342.03
689,2,1,38.0,2,0.0,1,1,1,82709.8
619,1,2,40.0,10,0.0,1,1,1,147093.84
569,2,1,38.0,8,0.0,2,0,0,79618.79
542,1,1,34.0,8,101116.06,1,1,0,196395.05
755,3,2,38.0,1,82083.52,1,0,1,10333.78
462,3,1,34.0,1,94682.56,2,1,0,138478.2
616,3,1,37.0,3,143129.41,2,0,1,64327.26
642,1,1,32.0,3,0.0,2,1,1,88698.83
848,2,1,22.0,7,120811.89,1,1,1,185510.34
567,1,1,39.0,5,0.0,2,0,0,168521.72
602,1,2,33.0,8,0.0,2,1,1,112928.74
646,3,1,50.0,6,145295.31,2,1,1,27814.74
602,1,1,34.0,5,0.0,2,1,1,77414.45
503,3,1,30.0,10,136622.55,2,0,0,47310.24
591,2,1,58.0,5,128468.69,1,0,1,137254.55
592,1,1,36.0,1,126477.42,1,0,0,179718.17
614,3,2,44.0,6,118715.86,1,1,0,133591.11
686,3,1,35.0,2,109342.82,2,0,1,86043.27
590,1,1,43.0,7,81076.8,2,1,1,182627.25
684,1,1,46.0,0,0.0,2,1,1,36376.97
644,2,2,26.0,4,153455.72,2,1,1,82696.84
705,1,2,31.0,3,142905.51,1,1,1,58134.97
628,1,2,38.0,3,0.0,2,1,1,48924.73
600,1,2,27.0,3,0.0,2,0,1,125698.97
554,1,2,22.0,8,0.0,2,0,1,142670.61
524,1,1,30.0,1,0.0,2,1,0,126812.85
614,2,1,39.0,3,151914.93,1,0,0,56459.45
659,1,2,49.0,1,0.0,1,1,0,116249.72
468,1,2,32.0,8,137649.47,1,0,0,198714.29
630,1,1,26.0,7,129837.72,2,0,1,197001.15
667,3,2,36.0,1,114391.62,1,1,1,53412.54
637,3,1,51.0,1,104682.83,1,1,0,55266.96
670,2,2,57.0,3,175575.95,2,1,0,99061.75
712,3,2,49.0,5,154776.42,2,0,0,196257.68
418,1,1,35.0,7,0.0,2,1,1,88878.15
488,1,1,34.0,3,0.0,2,1,1,125979.36
779,2,1,33.0,3,0.0,2,1,0,30804.68
661,2,2,41.0,5,28082.95,1,1,0,69586.27
679,1,1,29.0,3,0.0,2,1,1,63687.06
755,1,1,29.0,9,117035.89,1,1,1,21862.19
599,1,2,43.0,4,0.0,1,1,0,170347.1
535,1,1,38.0,2,119272.29,1,0,0,195896.59
619,1,1,58.0,5,152199.33,1,1,1,86022.09
820,1,2,49.0,1,0.0,2,1,1,119087.25
636,3,2,29.0,3,97325.15,1,0,1,131924.38
618,1,2,49.0,9,44301.43,3,1,1,89729.3
647,1,1,43.0,9,0.0,2,1,1,78488.39
637,2,2,44.0,0,157622.58,1,1,1,120454.2
660,1,1,34.0,8,106486.66,2,0,1,182262.66
699,2,1,34.0,8,0.0,1,1,1,76510.46
796,3,1,39.0,5,86350.87,2,0,0,105080.53
556,3,1,37.0,9,145018.64,2,1,0,90928.02
691,1,2,29.0,9,0.0,2,0,0,199635.93
747,1,1,27.0,10,0.0,2,0,0,13007.89
805,2,1,26.0,2,0.0,2,1,1,25042.1
521,3,2,29.0,2,87212.8,1,1,1,994.86
424,2,1,34.0,7,0.0,1,1,1,16250.61
804,1,1,55.0,7,0.0,2,1,1,118752.6
682,1,2,52.0,5,112670.48,1,1,0,21085.17
628,2,2,33.0,3,0.0,1,1,1,188193.25
738,1,1,31.0,9,82674.15,1,1,0,41970.72
629,1,1,40.0,9,0.0,1,1,0,106.67
679,1,2,36.0,3,0.0,2,1,1,2243.41
625,1,1,43.0,8,201696.07,1,1,0,133020.9
563,2,1,57.0,6,0.0,2,1,1,39297.48
799,1,2,22.0,8,174185.98,2,0,1,192633.85
688,2,1,37.0,7,138162.41,2,1,1,113926.31
534,2,2,33.0,3,151233.62,1,0,0,199336.63
586,1,1,51.0,2,138553.57,1,1,1,92406.22
484,3,1,40.0,7,106901.42,2,0,0,118045.98
850,3,2,31.0,3,51293.47,1,0,0,35534.68
587,2,1,48.0,1,0.0,2,1,1,8908.0
689,3,2,30.0,5,136650.89,1,1,1,41865.72
563,1,1,22.0,3,137583.04,1,0,1,5791.85
569,2,1,35.0,3,116969.35,1,0,0,94488.82
518,1,1,42.0,7,151027.05,2,1,0,119377.36
659,3,2,32.0,3,150923.74,2,0,1,174652.51
729,3,1,36.0,8,152899.24,2,1,0,177130.33
609,1,1,53.0,7,0.0,2,0,1,52332.85
636,3,1,49.0,6,113599.74,2,1,0,158887.09
850,2,1,54.0,7,108185.81,2,0,0,24093.4
705,1,2,35.0,3,0.0,2,0,1,66331.01
655,1,2,37.0,7,111852.84,2,1,0,10511.13
698,3,1,52.0,10,107304.39,3,1,0,28806.32
614,3,2,30.0,3,131344.52,2,1,0,54776.64
703,1,2,40.0,7,0.0,2,0,1,122518.5
559,1,1,34.0,2,137390.11,2,1,0,9677.0
556,2,1,38.0,2,115463.16,1,1,0,150679.65
542,2,1,54.0,8,105770.14,1,0,1,140929.98
580,3,1,76.0,2,130334.84,2,1,1,51672.08
623,1,2,57.0,7,71481.79,2,1,1,84421.34
835,1,1,23.0,9,0.0,1,1,0,19793.73
567,1,2,47.0,2,0.0,1,0,0,110900.43
501,1,2,40.0,2,0.0,2,0,0,141946.92
598,3,1,32.0,9,123938.6,2,1,0,198894.42
748,1,1,44.0,4,112610.77,1,0,1,2048.55
434,1,1,41.0,4,108128.52,1,0,1,56784.11
634,1,1,77.0,5,0.0,2,1,1,161579.85
570,1,1,37.0,6,0.0,1,1,1,187758.5
736,1,2,29.0,9,0.0,2,0,0,176152.7
850,1,1,36.0,7,0.0,1,1,1,40812.9
765,1,1,40.0,6,138033.55,1,1,1,67972.45
665,1,2,41.0,8,96147.55,1,1,0,137037.97
559,1,2,70.0,9,0.0,1,1,1,122996.76
568,1,2,38.0,3,132951.92,1,0,1,124486.28
807,1,2,34.0,1,0.0,1,0,0,114448.13
628,2,2,55.0,7,0.0,3,1,0,85890.75
616,2,2,32.0,6,0.0,2,1,1,43001.46
705,1,2,24.0,7,100169.51,1,1,0,121408.55
520,2,2,35.0,4,115680.81,1,1,1,90280.7
651,1,2,39.0,8,0.0,1,1,0,137452.57
688,3,1,35.0,5,111578.18,1,0,0,166165.93
709,3,1,45.0,4,122917.71,1,1,1,11.58
605,1,1,52.0,7,0.0,2,1,1,173952.5
587,2,2,35.0,3,83286.56,1,1,0,125553.52
562,1,1,35.0,7,0.0,1,0,0,48869.67
520,3,1,43.0,3,150805.17,3,0,1,25333.03
615,2,1,32.0,5,138521.83,1,1,1,56897.1
693,1,1,41.0,4,0.0,2,0,0,156381.47
639,1,2,42.0,4,0.0,2,0,0,167682.37
663,2,1,35.0,5,0.0,2,1,1,62634.94
766,3,2,38.0,7,130933.74,1,0,1,2035.94
754,1,2,27.0,7,0.0,2,1,0,144134.64
821,3,1,42.0,3,87807.29,2,1,1,64613.81
607,3,1,32.0,9,144272.07,2,1,0,176580.63
594,1,2,31.0,0,79340.95,1,1,0,78255.86
613,2,2,32.0,0,0.0,2,0,1,126675.62
724,2,1,41.0,5,0.0,1,0,1,115753.94
775,1,2,27.0,4,152309.37,1,1,0,104112.0
670,1,1,37.0,4,170557.91,2,1,0,198252.88
459,3,1,50.0,5,109387.9,1,1,0,155721.15
745,1,1,36.0,8,67226.37,1,1,0,130789.6
600,1,2,37.0,4,0.0,3,1,0,7312.25
480,1,2,28.0,6,0.0,2,0,0,48131.92
619,2,1,38.0,3,96143.47,1,0,0,98994.92
682,1,1,48.0,1,138778.15,1,0,1,168840.23
682,2,2,59.0,0,122661.39,1,0,1,84803.76
614,2,1,66.0,2,0.0,2,0,1,180082.7
679,3,2,30.0,4,77949.69,1,1,1,121151.46
823,1,1,71.0,5,149105.08,1,0,1,162683.06
709,2,2,35.0,1,111827.27,2,1,0,12674.68
625,1,1,36.0,9,108546.16,3,1,0,133807.77
627,1,2,57.0,9,0.0,2,1,1,107712.42
703,1,1,37.0,1,149762.08,1,1,0,20629.4
656,1,1,30.0,3,0.0,2,0,1,17104.0
835,3,2,29.0,10,130420.2,2,0,0,106276.55
655,2,2,36.0,1,135515.76,1,1,0,86013.96
668,2,2,36.0,3,133686.52,1,1,0,190958.48
790,2,2,37.0,3,0.0,3,0,0,98897.32
561,1,2,35.0,5,0.0,2,1,0,59981.62
656,1,1,33.0,7,138705.02,2,1,0,37136.15
660,3,1,30.0,1,84440.1,2,1,1,60485.98
660,1,1,35.0,7,0.0,2,1,0,13218.6
790,3,1,42.0,1,85839.62,1,1,0,198182.73
667,2,1,56.0,2,168883.08,1,0,1,18897.78
472,1,1,19.0,9,0.0,2,1,0,3453.4
673,2,2,57.0,4,0.0,2,1,1,49684.09
587,3,2,44.0,5,125584.17,2,1,1,41852.24
600,2,1,37.0,8,177657.35,1,1,1,77142.32
663,1,2,39.0,8,0.0,2,1,1,101168.9
630,2,2,31.0,1,0.0,2,1,1,169802.73
572,1,1,33.0,9,68193.72,1,1,0,19998.31
753,1,1,32.0,6,177729.13,1,1,1,161642.08
587,1,1,39.0,10,0.0,2,1,1,170409.45
640,1,1,44.0,3,137148.68,1,1,0,92381.01
560,2,2,26.0,3,116576.45,1,1,0,157567.37
514,3,2,45.0,3,109032.23,1,0,1,155407.21
590,1,1,32.0,5,0.0,2,1,0,59249.83
504,1,2,49.0,7,0.0,3,0,1,87822.14
651,2,1,45.0,4,0.0,2,0,0,193009.21
703,1,1,43.0,8,0.0,2,1,0,9704.66
584,1,1,35.0,3,146311.58,1,1,1,105443.47
666,3,1,74.0,7,105102.5,1,1,1,46172.47
729,2,1,31.0,8,164870.81,2,1,1,9567.39
430,3,1,36.0,1,138992.48,2,0,0,122373.42
504,1,2,73.0,8,0.0,1,1,1,34595.58
596,3,1,48.0,2,131326.47,1,0,0,1140.02
698,2,1,27.0,6,125427.37,2,0,0,27654.44
557,1,2,27.0,2,0.0,2,0,1,4497.55
790,2,1,37.0,8,0.0,2,1,1,149418.41
771,1,2,41.0,10,108309.0,4,1,1,137510.41
771,3,2,36.0,5,77846.9,1,0,0,99805.99
750,1,2,32.0,5,0.0,2,1,0,95611.47
724,3,1,37.0,6,125489.4,1,1,0,118570.53
725,1,1,44.0,5,0.0,1,1,1,117356.14
649,1,1,46.0,5,0.0,2,1,1,76946.6
487,2,2,40.0,6,136093.74,1,0,1,193408.43
725,1,2,33.0,4,0.0,1,1,1,67879.8
514,1,2,46.0,3,106511.85,1,1,0,55072.32
705,3,2,43.0,7,79974.55,1,1,1,103108.33
576,1,1,39.0,1,0.0,2,1,1,68814.23
698,1,2,40.0,7,105061.74,3,1,0,107815.31
506,3,2,41.0,3,57745.76,1,1,0,4035.46
560,3,1,41.0,4,152532.3,1,0,0,10779.69
763,1,2,23.0,2,0.0,2,1,0,153983.99
562,1,2,57.0,3,0.0,3,1,0,6554.97
810,3,1,69.0,3,27288.43,1,1,1,110509.9
714,3,2,49.0,4,93059.34,1,1,0,7571.51
679,1,1,41.0,8,147726.98,3,1,0,172749.4
823,3,2,53.0,4,124954.94,1,0,1,131259.6
779,3,2,24.0,10,122200.31,2,1,0,43705.56
729,1,1,44.0,6,0.0,2,1,0,151733.43
773,1,1,33.0,9,0.0,2,1,1,1118.31
684,3,1,59.0,9,122471.09,1,0,1,15807.07
729,1,2,32.0,9,0.0,2,0,0,150803.44
584,1,2,37.0,1,0.0,2,1,1,180363.56
630,1,1,50.0,1,81947.76,1,0,1,63606.22
534,1,1,62.0,2,0.0,2,0,0,42763.12
603,1,2,24.0,3,0.0,1,1,1,198826.03
682,1,2,46.0,2,0.0,1,1,1,114442.66
791,1,2,31.0,10,75499.24,1,1,0,22184.14
678,1,1,54.0,7,128914.97,1,0,0,191746.23
797,2,1,59.0,4,129321.44,1,1,1,93624.55
521,1,1,35.0,6,96423.84,1,1,0,10488.44
816,3,2,40.0,9,109003.26,1,1,1,79580.56
648,2,2,49.0,10,0.0,2,1,1,159835.78
743,3,1,45.0,10,144677.19,3,1,0,22512.44
638,2,2,34.0,7,0.0,2,0,0,3946.29
602,2,1,37.0,3,107592.89,2,0,1,153122.73
626,1,2,39.0,0,0.0,2,1,1,83295.09
836,3,2,32.0,4,109196.67,2,1,0,55218.02
616,3,1,39.0,2,121704.32,2,1,0,55556.3
714,3,1,26.0,3,119545.48,2,1,0,65482.94
803,1,1,31.0,9,157120.86,2,1,0,141300.53
653,1,1,37.0,7,135847.47,1,1,0,144880.81
581,1,1,38.0,1,0.0,2,1,0,46176.22
679,2,1,33.0,4,96110.22,1,1,0,1173.23
570,1,1,32.0,9,117337.54,2,0,1,62810.91
661,2,2,42.0,3,0.0,2,1,0,35989.41
511,2,2,40.0,1,0.0,1,1,1,184118.73
696,1,2,33.0,4,0.0,2,1,1,73371.65
537,2,2,38.0,1,96939.06,1,1,1,102606.92
729,2,2,38.0,10,0.0,2,1,0,189727.12
696,1,1,27.0,4,87637.26,2,0,0,196111.35
508,1,1,49.0,1,93817.41,2,1,1,132468.76
714,2,1,20.0,3,0.0,2,0,1,150465.93
708,2,2,41.0,5,0.0,1,0,1,157003.99
706,1,1,34.0,8,0.0,2,1,1,37479.97
681,3,1,31.0,4,97338.19,2,0,0,48226.76
611,2,2,37.0,4,0.0,2,1,0,125696.26
850,1,1,30.0,9,121535.18,1,0,0,40313.47
458,1,2,39.0,9,0.0,2,1,0,116343.09
561,1,2,49.0,8,0.0,2,1,1,12513.07
850,2,1,35.0,7,110349.82,1,0,0,126355.8
661,1,1,33.0,9,0.0,2,1,1,84174.81
508,1,1,26.0,7,205962.0,1,1,0,156424.4
479,1,2,35.0,2,113090.4,1,1,0,195649.79
620,3,1,40.0,5,108197.11,2,1,0,49722.34
634,3,2,53.0,3,113781.5,2,1,1,106345.05
616,1,1,44.0,5,102016.38,1,0,1,178235.37
631,3,2,32.0,2,146810.99,2,1,1,180990.29
616,1,1,40.0,9,0.0,2,0,0,93717.55
682,1,1,61.0,10,73688.2,1,1,1,172141.33
850,1,1,31.0,8,0.0,2,1,0,178667.7
549,3,2,37.0,1,130622.34,2,1,1,128499.94
699,2,1,47.0,1,0.0,2,0,1,30117.44
714,1,2,72.0,3,0.0,1,1,1,86733.61
581,1,2,27.0,5,102258.11,2,1,0,194681.6
699,1,2,39.0,1,0.0,2,0,0,93826.63
577,2,2,40.0,1,0.0,2,1,1,108787.0
743,2,1,25.0,6,0.0,2,1,0,129740.11
514,3,1,43.0,1,95556.31,1,0,1,199273.98
684,1,1,60.0,2,116563.58,1,1,0,120257.7
495,1,1,30.0,10,129755.99,1,0,0,172749.65
715,1,2,33.0,3,85227.84,1,1,1,68087.15
714,1,2,52.0,2,0.0,1,0,1,144045.08
698,1,1,36.0,2,82275.35,2,1,1,93249.26
702,1,1,34.0,4,100054.77,1,1,0,109496.45
568,2,2,43.0,9,0.0,1,1,0,125870.79
740,1,2,37.0,7,0.0,2,1,1,194270.91
620,2,1,42.0,4,106920.91,1,0,1,119747.08
621,1,2,40.0,6,0.0,1,1,0,155155.25
625,1,2,44.0,7,0.0,1,1,0,4791.8
496,2,2,43.0,3,0.0,2,0,1,199505.53
814,1,2,48.0,7,0.0,2,1,1,132870.15
508,1,2,38.0,3,166328.65,2,0,1,22614.19
586,3,2,47.0,5,157099.47,2,1,1,65481.86
717,2,2,36.0,2,164557.95,1,0,1,82336.73
548,2,1,39.0,7,131468.44,1,1,0,164975.82
507,1,1,42.0,6,0.0,2,1,0,34777.23
769,1,2,27.0,2,0.0,1,1,1,57876.05
709,1,2,45.0,3,104118.5,1,0,1,174032.0
744,1,1,31.0,9,120718.28,1,1,1,58961.49
600,3,2,39.0,7,88477.36,2,1,0,58632.37
660,3,1,26.0,4,115021.76,1,0,1,162443.05
653,2,2,30.0,2,88243.29,2,1,1,96658.26
691,1,2,60.0,6,101070.69,1,1,0,177355.8
681,2,1,30.0,2,111093.01,1,1,0,68985.99
642,3,2,19.0,3,113905.48,1,1,1,176137.2
691,1,2,44.0,6,134066.1,2,1,1,197572.41
707,1,2,44.0,6,0.0,2,1,1,192542.17
775,3,2,74.0,0,161371.5,1,1,1,134869.93
707,1,1,37.0,1,0.0,2,0,1,6035.51
663,2,2,58.0,5,216109.88,1,0,1,74176.71
747,1,1,42.0,4,80214.36,1,1,0,115241.96
837,1,1,26.0,4,89900.24,2,1,0,175477.03
850,2,1,48.0,2,0.0,1,1,0,169425.3
754,2,2,27.0,8,0.0,2,0,0,121821.16
555,2,1,33.0,1,56084.69,2,0,0,178798.13
666,2,2,47.0,5,0.0,1,0,0,166650.9
690,2,2,30.0,5,0.0,2,0,1,78700.03
683,1,1,30.0,10,57657.49,1,0,0,79240.9
532,1,1,44.0,3,148595.55,1,1,0,74838.64
542,1,1,29.0,9,0.0,1,1,0,8342.35
614,1,2,19.0,5,97445.49,2,1,0,122823.34
850,3,1,41.0,1,176958.46,2,0,1,125806.3
757,1,1,31.0,10,39539.39,2,0,0,192519.39
700,3,2,28.0,3,99705.69,2,0,0,146723.72
637,1,1,40.0,2,133463.1,1,0,1,93165.34
705,3,2,46.0,4,115518.07,1,0,0,76544.9
618,2,1,41.0,4,115251.64,1,0,0,136435.75
563,1,1,35.0,3,106250.72,1,0,0,39546.32
605,1,1,35.0,6,0.0,2,1,1,45206.57
795,2,1,29.0,4,0.0,2,0,0,155711.64
498,1,1,34.0,2,0.0,2,1,1,148528.24
557,1,2,46.0,4,96173.17,2,1,1,116378.31
491,1,1,33.0,5,83134.3,1,1,0,187946.55
665,3,2,37.0,3,111911.63,1,1,1,110359.68
629,1,2,40.0,9,137409.19,1,1,0,175877.7
850,1,2,33.0,3,0.0,2,1,1,11159.19
593,2,1,31.0,8,112713.34,1,1,1,176868.89
726,1,1,29.0,7,0.0,2,1,1,91844.14
534,2,1,51.0,3,0.0,2,0,1,20856.31
625,1,2,40.0,7,141267.67,1,0,1,177397.49
820,1,1,36.0,4,0.0,2,1,0,31422.69
